who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,ITA,Italy,Viggiano/ITA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.195,11.006,5.722,95,95,94,"Rural, Rural, Rural",NA,NA,NA,NA,40.3244,15.8909,1
4_Eur,ITA,Italy,Viggiano/ITA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.836,11.154,6.35,95,95,94,"Rural, Rural, Rural",NA,NA,NA,NA,40.3244,15.8909,1
4_Eur,ITA,Italy,Viggiano/ITA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.459,10.685,6.063,93,92,94,"Rural, Rural, Rural",NA,NA,NA,NA,40.3244,15.8909,1
4_Eur,ITA,Italy,Viggiano/ITA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.566,9.455,5.69,91,91,87,"Rural, Rural, Rural",NA,NA,NA,NA,40.3244,15.8909,1
4_Eur,ITA,Italy,Vignola/ITA,2010,"V4.0 (2018), V4.0 (2018)",28.511,NA,28.17,99,NA,99,NA,NA,NA,197,"city_pop, city_pop",44.486667,11.003889,1
4_Eur,ESP,Spain,Vigo/ESP,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.933,NA,21.246,96,NA,83,NA,NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.216204,-8.740277333,1
4_Eur,ESP,Spain,Vigo/ESP,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.494,11.044,20.549,94,92,98,"Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21072889,-8.742008889,1
4_Eur,ESP,Spain,Vigo/ESP,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.227,9.634,20.073,99,14,98,"Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21073333,-8.742,1
4_Eur,ESP,Spain,Vigo/ESP,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.547,13.414,23.277,85,54,89,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.946,12.311,24.844,97,97,99,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",24.916,13.127,28.541,98,97,98,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.619,11.486,24.378,96,98,97,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.418,12.558,22.401,97,97,98,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.117,11.172,16.17,97,97,98,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,ESP,Spain,Vigo/ESP,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.025,12.219,17.985,97,98,98,"Urban, Urban, Urban, Urban",NA,NA,306853,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",42.21365,-8.734275,1
4_Eur,PRT,Portugal,Vila Do Conde/PRT,2010,"V4.0 (2018), V4.0 (2018)",25.665,NA,18.215,92,NA,94,NA,NA,NA,79533,"old database, old database",41.308601,-8.720799,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2010,"V4.0 (2018), V4.0 (2018)",22.425,NA,25.151,99,NA,100,NA,NA,NA,136886,"old database, old database",38.896114,-9.040556,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2013,V4.0 (2018),19.339,NA,18.867,97,NA,70,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2014,V6.0  (2023),16.712,NA,18.185,98,NA,87,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2015,V6.0  (2023),19.504,NA,18.749,98,NA,100,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2016,V6.0  (2023),16.706,NA,17.096,99,NA,100,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2017,V6.0  (2023),18.536,NA,20.908,95,NA,91,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2018,V6.0  (2023),16.882,NA,19.764,70,NA,90,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2019,V6.0  (2023),17.609,NA,18.121,96,NA,96,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Franca De Xira/PRT,2020,V6.0  (2023),18.383,NA,16.682,98,NA,91,Urban,NA,NA,141957,NA,38.8961,-9.0403,1
4_Eur,PRT,Portugal,Vila Nova Da Telha/PRT,2013,"V4.0 (2018), V4.0 (2018)",38.913,NA,17.17,NA,NA,100,NA,NA,NA,5886,"manual, manual",41.252222,-8.660556,1
4_Eur,PRT,Portugal,Vila Nova De Famalicao/PRT,2010,"V4.0 (2018), V4.0 (2018)",21.677,NA,15.012,94,NA,99,NA,NA,NA,NA,NA,41.401669,-8.534737,1
4_Eur,ESP,Spain,Vila Real/ESP,2015,V6.0  (2023),25.242,15.905,NA,47,17,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2016,V6.0  (2023),23.172,11.841,NA,54,12,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2017,V6.0  (2023),24.748,13,NA,40,9,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2018,V6.0  (2023),20.098,14.877,NA,48,16,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2019,V6.0  (2023),20.571,14.985,NA,43,19,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2020,V6.0  (2023),23.88,16,NA,38,11,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,ESP,Spain,Vila Real/ESP,2021,V6.0  (2023),22.528,15.86,NA,54,16,NA,Urban,NA,NA,NA,NA,39.9417,-0.1058,1
4_Eur,PRT,Portugal,Vila Real/PRT,2010,"V4.0 (2018), V4.0 (2018)",NA,3.591,3.737,NA,82,82,NA,NA,NA,27371,"city_pop, city_pop",41.374443,-7.795845,1
4_Eur,PRT,Portugal,Vila Real/PRT,2013,"V4.0 (2018), V4.0 (2018)",12.934,NA,3.748,92,NA,97,Rural,NA,NA,27371,city_pop,41.3713945,-7.7908165,1
4_Eur,PRT,Portugal,Vila Real/PRT,2014,V6.0  (2023),16.451,3.347,3.98,79,63,85,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2015,V6.0  (2023),18.145,4.46,4.316,27,27,27,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2016,V6.0  (2023),5.982,4.305,NA,22,24,NA,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2017,V6.0  (2023),9.096,NA,8.799,49,NA,54,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2018,V6.0  (2023),9.164,NA,14.227,94,NA,68,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2019,V6.0  (2023),7.993,NA,11.44,84,NA,87,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,PRT,Portugal,Vila Real/PRT,2020,V6.0  (2023),8.668,NA,12.238,90,NA,36,Rural,NA,NA,NA,NA,41.3714,-7.7908,1
4_Eur,ESP,Spain,Vila Seca/ESP,2010,V4.0 (2018),NA,NA,22.379,NA,NA,95,NA,NA,NA,21783,manual,41.113333,1.069167,1
4_Eur,ESP,Spain,Vila Seca/ESP,2013,"V4.0 (2018), V4.0 (2018)",NA,NA,19.681,NA,NA,97,Suburban,NA,NA,21783,manual,41.11209543,1.151812203,1
4_Eur,ESP,Spain,Vila Seca/ESP,2014,V6.0  (2023),NA,NA,20.648,NA,NA,95,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2015,V6.0  (2023),27.148,NA,22.323,52,NA,98,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2016,V6.0  (2023),26.634,NA,20.409,55,NA,98,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2017,V6.0  (2023),24.237,NA,20.728,55,NA,98,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2018,V6.0  (2023),NA,NA,18.163,NA,NA,93,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2019,V6.0  (2023),22.421,NA,17.214,50,NA,98,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2020,V6.0  (2023),23.214,NA,14.557,40,NA,71,Suburban,NA,NA,NA,NA,41.1121,1.1518,1
4_Eur,ESP,Spain,Vila Seca/ESP,2021,V6.0  (2023),19.207,NA,14.698,55,NA,99,Suburban,NA,NA,NA,NA,41.1024,1.1496,1
4_Eur,ESP,Spain,Viladecans/ESP,2010,V4.0 (2018),NA,NA,19.863,NA,NA,92,NA,NA,NA,66707,city_pop,41.314722,2.015,1
4_Eur,ESP,Spain,Viladecans/ESP,2013,V4.0 (2018),NA,NA,19.379,NA,NA,92,NA,NA,NA,66707,city_pop,41.31347521,2.013824628,1
4_Eur,ESP,Spain,Viladrau/ESP,2013,V4.0 (2018),NA,NA,2.844,NA,NA,98,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2014,V6.0  (2023),NA,NA,2.97,NA,NA,95,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2015,V6.0  (2023),10.8,10,3.482,0,0,97,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2016,V6.0  (2023),12.405,9.467,2.914,91,91,97,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2017,V6.0  (2023),12.417,9.824,3.619,96,96,97,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2018,V6.0  (2023),12.094,9.216,2.591,80,74,98,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2019,V6.0  (2023),10.859,9.061,3.042,73,66,96,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2020,V6.0  (2023),11.834,7.736,2.364,83,80,97,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Viladrau/ESP,2021,V6.0  (2023),12.454,8.534,2.427,67,66,99,Rural,NA,NA,NA,NA,41.7793,2.358,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2010,V4.0 (2018),NA,NA,21.841,NA,NA,98,NA,NA,NA,133,city_pop,41.348611,1.687778,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2013,"V4.0 (2018), V4.0 (2018)",NA,NA,17.419,NA,NA,97,Suburban,NA,NA,133,city_pop,41.34681152,1.686587746,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2014,V6.0  (2023),NA,NA,17.359,NA,NA,91,Suburban,NA,NA,NA,NA,41.3468,1.6866,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2015,"V6.0  (2023), V6.0  (2023)",21.71,NA,18.315,74,NA,92,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2016,"V6.0  (2023), V6.0  (2023)",19.526,NA,16.537,67,NA,95,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2017,"V6.0  (2023), V6.0  (2023)",20.273,NA,17.647,76,NA,85,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2018,"V6.0  (2023), V6.0  (2023)",18.424,NA,15.615,75,NA,98,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2019,"V6.0  (2023), V6.0  (2023)",20.021,NA,15.483,79,NA,97,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2020,"V6.0  (2023), V6.0  (2023)",17.656,NA,11.89,72,NA,96,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilafranca Del Penedes/ESP,2021,"V6.0  (2023), V6.0  (2023)",20.806,NA,11.535,87,NA,100,"Suburban, Suburban",NA,NA,NA,NA,41.33365,1.6754,1
4_Eur,ESP,Spain,Vilalba/ESP,2010,"V4.0 (2018), V4.0 (2018)",14.786,NA,4.592,100,NA,100,NA,NA,NA,14788,"old database, old database",43.312778,-7.693056,1
4_Eur,ESP,Spain,Vilalba/ESP,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",10.638,NA,3.815,98,NA,96,Rural,NA,NA,14788,"old database, old database",43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2014,V6.0  (2023),10.129,NA,4.309,99,NA,97,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2015,V6.0  (2023),11.088,NA,4.856,98,NA,99,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2016,V6.0  (2023),8.568,NA,4.914,98,NA,97,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2017,V6.0  (2023),10.237,NA,5.708,95,NA,98,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2018,V6.0  (2023),7.966,NA,4.312,96,NA,99,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2019,V6.0  (2023),7.007,NA,5.765,99,NA,98,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2020,V6.0  (2023),5.728,NA,4.073,99,NA,99,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilalba/ESP,2021,V6.0  (2023),10.771,NA,3.946,98,NA,99,Rural,NA,NA,NA,NA,43.313,-7.6937,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2013,V4.0 (2018),NA,NA,4.289,NA,NA,22,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2014,V6.0  (2023),11.145,8.364,6.947,40,40,30,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2015,V6.0  (2023),20.735,14.173,9.307,32,32,27,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2016,V6.0  (2023),13.944,9.301,7.526,30,30,25,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2017,V6.0  (2023),21.471,8.726,11.301,31,31,32,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2018,V6.0  (2023),20.092,8.228,12.211,30,30,27,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2019,V6.0  (2023),18.096,7.606,9.47,34,34,30,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2020,V6.0  (2023),11.712,6.038,6.916,27,27,20,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilamarxant/ESP,2021,V6.0  (2023),11.867,5.71,12.319,30,30,27,Suburban,NA,NA,NA,NA,39.5647,-0.6256,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2010,V4.0 (2018),NA,NA,22.156,NA,NA,95,NA,NA,NA,67458,city_pop,41.220556,1.722778,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2013,V4.0 (2018),NA,NA,18.373,NA,NA,93,Suburban,NA,NA,67733,NA,41.219,1.7213,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2014,"V6.0  (2023), V6.0  (2023)",NA,22.8,20.838,NA,0,93,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",22.614,14.733,19.236,53,49,94,"Suburban, Suburban, Urban",NA,NA,67733,NA,41.2258,1.724833333,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2016,"V6.0  (2023), V6.0  (2023)",21.646,11.822,17.549,45,50,99,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2017,"V6.0  (2023), V6.0  (2023)",21.101,13.279,16.088,45,49,76,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2018,"V6.0  (2023), V6.0  (2023)",19.576,12.554,16.032,42,45,95,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2019,"V6.0  (2023), V6.0  (2023)",21.145,11.024,17.432,50,48,99,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2020,"V6.0  (2023), V6.0  (2023)",18.787,9.95,13.869,52,47,98,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ESP,Spain,Vilanova I La Geltru/ESP,2021,"V6.0  (2023), V6.0  (2023)",19.583,10.335,13.402,48,70,89,"Suburban, Urban",NA,NA,67733,NA,41.22155,1.7238,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",27.379,NA,8.335,98,NA,95,Suburban,NA,NA,18552,"Calculated, Calculated",40.41851333,17.96448,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2014,V6.0  (2023),24.907,NA,8.584,97,NA,91,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2015,V6.0  (2023),24.899,NA,7.021,95,NA,82,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2016,V6.0  (2023),24.412,NA,7.496,88,NA,95,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2017,V6.0  (2023),24.214,NA,8.019,93,NA,93,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2018,V6.0  (2023),26.382,NA,6.538,91,NA,89,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2019,V6.0  (2023),22.634,NA,6.447,93,NA,94,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2020,V6.0  (2023),22.769,NA,5.827,84,NA,91,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Baldassarri/ITA,2021,V6.0  (2023),20.397,NA,6.117,84,NA,95,Suburban,NA,NA,NA,NA,40.4185,17.9645,1
4_Eur,ITA,Italy,Villa Caldari/ITA,2017,V6.0  (2023),NA,NA,7.003,NA,NA,95,Suburban,NA,NA,NA,NA,42.2931,14.3558,1
4_Eur,ITA,Italy,Villa Caldari/ITA,2018,V6.0  (2023),NA,NA,3.691,NA,NA,100,Suburban,NA,NA,NA,NA,42.2931,14.3558,1
4_Eur,ITA,Italy,Villa Caldari/ITA,2019,V6.0  (2023),NA,NA,8.799,NA,NA,93,Suburban,NA,NA,NA,NA,42.2931,14.3558,1
4_Eur,ITA,Italy,Villa Caldari/ITA,2020,V6.0  (2023),NA,NA,6.939,NA,NA,100,Suburban,NA,NA,NA,NA,42.2931,14.3558,1
4_Eur,ITA,Italy,Villa Caldari/ITA,2021,V6.0  (2023),NA,NA,7.052,NA,NA,100,Suburban,NA,NA,NA,NA,42.2931,14.3558,1
4_Eur,ESP,Spain,Villa De Valverde/ESP,2013,V4.0 (2018),17.758,NA,NA,NA,NA,NA,NA,NA,NA,23822,Calculated,27.831766,-17.921671,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",23.965,9.069,8.301,99,NA,97,NA,NA,NA,6506,"old database, old database, old database",40.251944,-4.274722,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2013,V4.0 (2018),23.82,12.183,5.775,98,98,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2014,V6.0  (2023),24.012,8.811,6.302,99,98,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2015,V6.0  (2023),22.427,11.741,8.711,99,98,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2016,V6.0  (2023),15.217,8.166,11.49,95,97,97,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2017,V6.0  (2023),20.951,9.434,12.581,97,97,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2018,V6.0  (2023),18.571,10.679,10.359,98,98,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2019,V6.0  (2023),18.579,10.816,8.399,99,98,99,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2020,V6.0  (2023),17.277,10.598,6.833,99,99,98,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ESP,Spain,Villa Del Prado/ESP,2021,V6.0  (2023),18.246,10.147,5.403,98,98,97,Rural,NA,NA,NA,NA,40.2479,-4.2752,1
4_Eur,ITA,Italy,Villa Minozzo/ITA,2010,"V4.0 (2018), V4.0 (2018)",7.19,NA,5.708,91,NA,90,NA,NA,NA,3900,"old database, old database",44.299721,10.430278,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2014,V6.0  (2023),22.107,13.8,13.178,90,94,93,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2015,V6.0  (2023),21.505,12.447,15.813,82,82,77,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2016,V6.0  (2023),18.702,12.777,12.8,83,61,95,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2017,V6.0  (2023),19.042,13.011,16.91,97,80,84,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2018,V6.0  (2023),19.969,11.931,15.141,95,82,98,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2019,V6.0  (2023),23.942,13.741,13.978,98,98,92,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2020,V6.0  (2023),22.046,12.771,9.602,96,90,89,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,ITA,Italy,Villa Pigna/ITA,2021,V6.0  (2023),24.648,12.389,14.223,95,95,94,Urban,NA,NA,NA,NA,42.8486,13.6194,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2013,V4.0 (2018),19.155,NA,31.166,99,NA,96,Urban,NA,NA,NA,NA,46.6125,13.8414,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2014,V6.0  (2023),17.403,NA,26.72,99,NA,96,Urban,NA,NA,NA,NA,46.6125,13.8414,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2015,V6.0  (2023),21.226,NA,29.015,99,NA,96,Urban,NA,NA,NA,NA,46.6125,13.8414,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2016,V6.0  (2023),18.306,NA,27.452,100,NA,96,Urban,NA,NA,NA,NA,46.6125,13.8414,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2017,V6.0  (2023),18.336,NA,28.871,100,NA,96,Urban,NA,NA,NA,NA,46.6125,13.8414,1
4_Eur,AUT,Austria,Villach Innere Stadt/AUT,2018,V6.0  (2023),18.725,NA,24.65,99,NA,93,Urban,NA,NA,NA,NA,46.6125,13.8414,1
