STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE098C,Oldenburg (Oldenburg),2018,,377348.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE098C,Oldenburg (Oldenburg),2019,,397010.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE098C,Oldenburg (Oldenburg),2020,,267437.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2015,,430163.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2016,,442488.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2017,,423266.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2018,,400751.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2019,,442647.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE099C,Neuss,2020,,192791.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2015,,1388824.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2016,,1412887.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2017,,1435705.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2018,,1552834.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2019,,1652607.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE100C,Heidelberg,2020,,790503.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2015,,286882.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2016,,295390.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2017,,341560.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2018,,324241.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2019,,339250.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE101C,Paderborn,2020,,172325.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2015,,891801.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2016,,915898.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2017,,929709.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2018,,965700.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2019,,975836.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE102C,Würzburg,2020,,448737.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2015,,83040.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2016,,92917.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2017,,98049.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2018,,115317.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2019,,118044.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE103C,Recklinghausen,2020,,74953.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2015,,556074.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2016,,543474.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2017,,528951.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2018,,615741.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2019,,656125.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE104C,Wolfsburg,2020,,253546.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2015,,381065.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2016,,398611.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2017,,408518.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2018,,450794.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2019,,465252.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE105C,Bremerhaven,2020,,281199.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2015,,88856.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2016,,82959.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2017,,82225.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2018,,80728.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2019,,83654.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE106C,Bottrop,2020,,44209.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2015,,331716.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2016,,346311.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2017,,341102.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2018,,338296.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2019,,418527.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE107C,Heilbronn,2020,,190704.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2015,,107013.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2016,,108936.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2017,,118588.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2018,,115184.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2019,,117823.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE108C,Remscheid,2020,,54612.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2015,,384035.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2016,,421441.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2017,,507151.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2018,,535342.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2019,,533522.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE109C,Offenbach am Main,2020,,271264.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2015,,605297.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2016,,611466.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2017,,640067.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2018,,688782.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2019,,740132.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE110C,Ulm,2020,,383611.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2015,,239758.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2016,,247784.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2017,,246140.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2018,,243273.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2019,,229149.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE111C,Pforzheim,2020,,127681.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2015,,507870.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2016,,513444.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2017,,513741.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2018,,560022.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2019,,558567.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE112C,Ingolstadt,2020,,284031.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE113C,Gera,2015,,209368.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE113C,Gera,2016,,205155.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,DE113C,Gera,2017,,176928.00,,,,,
